Date,SPX,GLD,USO,SLV,EUR/USD,USD_INR,Interest_Rate,CPI
11/30/2010,1180.550049,135.419998,36.040001,27.440001,1.310393,48.67087015243489,0.8909478306109124,1.4234024410369484
12/1/2010,1206.069946,135.380005,37.200001,27.809999,1.299207,47.27727473590511,1.037271292589234,1.5640067216726241
12/2/2010,1221.530029,135.199997,37.77,27.93,1.312491,47.71826094626285,1.072420572689024,1.3806474111072582
12/3/2010,1224.709961,138.070007,38.310001,28.6,1.321598,47.63387072667318,1.0205826264868259,1.4855759355261404
12/6/2010,1223.119995,139.110001,38.220001,29.51,1.341598,48.37018643382572,1.0235940568923882,1.535095488231229
12/7/2010,1223.75,136.5,37.799999,28.08,1.328692,47.82501377750918,1.086014301890445,1.5301685113305454
12/8/2010,1228.280029,134.789993,37.959999,27.700001,1.324468,48.02755723756754,0.9841108157291969,1.4722569917314492
12/9/2010,1233.0,135.369995,37.939999,28.030001,1.325082,48.35774610400503,1.011780757852911,1.6092699020751169
12/10/2010,1240.400024,135.410004,37.66,27.98,1.324205,47.360908832700495,1.077893206701739,1.5158300138043848
12/13/2010,1240.459961,136.050003,37.889999,28.870001,1.319714,48.41033069961578,0.9913725331716484,1.4574911220839275
12/14/2010,1241.589966,136.179993,37.900002,28.809999,1.339549,47.28970256627256,0.9857538561298244,1.5053437416905378
12/15/2010,1235.22998,134.699997,37.990002,28.08,1.336095,48.77167364954227,1.0968714104320154,1.4733896844224093
12/16/2010,1242.869995,133.809998,37.77,28.280001,1.322401,48.23386519723248,0.9793004301871593,1.546887259034739
12/17/2010,1243.910034,134.199997,37.810001,28.51,1.323995,47.60980080084629,1.0504796249084638,1.5380962698094964
12/20/2010,1247.079956,135.110001,38.049999,28.709999,1.3165,47.699604577596425,1.0028821623791209,1.4679502378199243
12/21/2010,1254.599976,135.320007,38.290001,28.639999,1.311802,48.54809176202818,0.9617877363501564,1.5888814729295644
12/22/2010,1258.839966,135.050003,38.639999,28.57,1.309003,47.354830679329496,1.0984821636927462,1.593921924559346
12/23/2010,1256.77002,134.660004,38.98,28.610001,1.311544,47.318291062850335,0.9879964045362674,1.4500151849258798
12/27/2010,1257.540039,135.020004,38.709999,28.59,1.307976,48.352537901349166,0.979607570249392,1.4087753437265362
12/28/2010,1258.51001,137.220001,38.91,29.530001,1.318965,48.05862219228114,1.0133195896852658,1.4921574053490398
12/29/2010,1259.780029,137.710007,38.82,29.870001,1.308627,48.20969285046202,0.9874891664667291,1.4628109991738518
12/30/2010,1257.880005,137.029999,38.119999,29.76,1.322454,48.034774704903576,0.9397301819870704,1.586415837425538
12/31/2010,1257.640015,138.720001,39.0,30.18,1.330123,48.542828402925096,0.9899486187687737,1.5613070757331131
1/3/2011,1271.869995,138.0,39.049999,29.98,1.335791,55.56670764670443,0.28728879131481416,2.4894678383469766
1/4/2011,1270.199951,134.75,38.080002,29.08,1.335684,53.80045125062389,0.2893462259446309,2.468855353322772
1/5/2011,1276.560059,134.369995,38.52,28.610001,1.332108,53.960049630756544,0.20307629613446496,2.5345651311550514
1/6/2011,1273.849976,133.830002,37.68,28.42,1.315686,55.365679309000726,0.17780980718848224,2.39429269306599
1/7/2011,1271.5,133.580002,37.669998,28.1,1.297993,54.652635171589814,0.3471926831565926,2.484898104207862
1/10/2011,1269.75,134.119995,38.169998,28.290001,1.289507,55.06811468375536,0.24467363346533755,2.3940079402563295
1/11/2011,1274.47998,134.910004,38.880001,28.889999,1.296496,54.47956259833427,0.16982096655117856,2.5343344179623273
1/12/2011,1285.959961,135.460007,38.990002,29.0,1.298398,54.33204700243141,0.23475394128675228,2.5196488852789525
1/13/2011,1283.76001,134.050003,38.650002,28.0,1.312836,54.457167420908284,0.3303868615152125,2.582237976094619
1/14/2011,1293.23999,132.690002,38.919998,27.74,1.335327,54.68660673809236,0.2164712285294746,2.4597199940732883
1/18/2011,1295.02002,133.429993,38.73,28.15,1.328392,55.4542252383932,0.22539927739807009,2.621724733581858
1/19/2011,1281.920044,133.720001,38.540001,28.08,1.337811,55.69047731040427,0.23029877535492108,2.455283749182793
1/20/2011,1280.26001,131.199997,37.57,26.85,1.345207,54.88204636639712,0.28456179941191867,2.5909613198012638
1/21/2011,1283.349976,131.029999,37.509998,26.83,1.346801,54.03345640271695,0.22983896807126467,2.602656168720177
1/24/2011,1290.839966,130.360001,36.93,26.360001,1.361953,54.769134964227014,0.20588417100718417,2.53296912619468
1/25/2011,1291.180054,130.100006,36.27,26.23,1.364405,55.62776327039868,0.3120182617223361,2.5164760510372344
1/26/2011,1296.630005,131.160004,36.849998,26.889999,1.368607,55.508730684590574,0.37727840115609146,2.4612761206354445
1/27/2011,1299.540039,127.93,35.939999,26.290001,1.371009,55.316531615380086,0.16415050543609092,2.5079201694844406
1/28/2011,1276.339966,130.279999,37.580002,27.299999,1.372307,54.23737092231145,0.30276500889590324,2.4934127916062314
1/31/2011,1286.119995,129.869995,38.610001,27.389999,1.357276,55.685013984447465,0.2858655609230585,2.5252079507285625
2/1/2011,1307.589966,130.800003,38.07,27.870001,1.371385,55.18731284889661,0.19046433279754213,2.4589135581366444
2/2/2011,1304.030029,130.449997,38.18,27.690001,1.382992,55.692438309983345,0.22046639185625205,2.5157304859948986
2/3/2011,1307.099976,132.199997,38.09,28.290001,1.381788,54.052734957759135,0.29197881892264993,2.4500646172290734
2/4/2011,1310.869995,131.660004,37.34,28.4,1.362454,54.51962084451793,0.21819662571729387,2.4598373423256574
2/7/2011,1319.050049,131.679993,36.66,28.66,1.357497,54.773340308351266,0.24941008350280752,2.509402724591932
2/8/2011,1324.569946,133.139999,36.639999,29.639999,1.359194,54.95272985585446,0.2662391620248563,2.4993076123351767
2/9/2011,1320.880005,133.070007,36.5,29.52,1.362695,54.73449162361787,0.29779528849343206,2.5322419331110786
2/10/2011,1321.869995,132.850006,36.540001,29.459999,1.3721,54.98517630339358,0.23817506563516327,2.4669929465492904
2/11/2011,1329.150024,132.320007,36.049999,29.209999,1.360193,55.27565652674735,0.2714501638541167,2.4385561754227694
2/14/2011,1332.319946,132.949997,35.880001,29.959999,1.351004,54.699978612164344,0.21219265226923878,2.509244468652052
2/15/2011,1328.01001,133.970001,35.389999,30.0,1.348109,55.039489604016346,0.22733860639881404,2.512250023884729
2/16/2011,1336.319946,134.100006,35.529999,29.959999,1.349856,55.65819418953296,0.2653508159279175,2.5129656656882378
2/17/2011,1340.430054,135.039993,36.060001,31.030001,1.357534,55.13463407874739,0.39357050150949635,2.4226768553423756
2/18/2011,1343.01001,135.410004,36.360001,31.790001,1.362602,54.13283119652179,0.1729375881544971,2.563886288265686
2/22/2011,1315.439941,136.289993,38.490002,32.259998,1.368232,54.985909307580435,0.33679869981274946,2.528128080807756
2/23/2011,1307.400024,137.509995,39.799999,32.709999,1.367372,54.74682001959082,0.2417568201228104,2.46566642910483
2/24/2011,1306.099976,136.479996,38.970001,31.200001,1.376406,54.41546048814625,0.18499201750096703,2.451926240825154
2/25/2011,1319.880005,137.380005,39.68,32.560001,1.381998,56.18171882326886,0.22895583771534028,2.484463323532838
2/28/2011,1327.219971,137.660004,39.189999,33.110001,1.373438,55.759269881147226,0.20423486001447017,2.4861182602442984
3/1/2011,1306.329956,140.029999,40.48,33.869999,1.382151,54.74007625901396,0.22880617035805073,2.4802476044166424
3/2/2011,1308.439941,139.919998,41.389999,33.84,1.377183,55.543058089077704,0.2668733766628418,2.486774118456674
3/3/2011,1330.969971,138.089996,41.18,33.419998,1.386655,55.25393928095568,0.26611413670960876,2.5123558165939173
3/4/2011,1321.150024,139.350006,42.330002,34.689999,1.395888,55.2199964197499,0.30240108495625795,2.4328111630955247
3/7/2011,1310.130005,139.720001,42.369999,35.23,1.399071,54.90937731118482,0.3226838913828329,2.5150005527881314
3/8/2011,1321.819946,139.360001,42.310001,35.18,1.396394,54.875099661708205,0.15299086747843946,2.4615272410818596
3/9/2011,1320.02002,139.410004,42.049999,35.27,1.389796,55.740773494920155,0.270734840837793,2.5051934522050936
3/10/2011,1295.109985,137.770004,41.400002,34.360001,1.390221,55.46062584039342,0.2676443864569483,2.4806741922314024
3/11/2011,1304.280029,138.220001,40.689999,35.029999,1.380129,56.199274855136,0.18807752209621387,2.519240557114674
3/14/2011,1296.390015,138.860001,40.91,35.009998,1.393456,54.835748083563864,0.20428378972978672,2.4514434744333653
3/15/2011,1281.869995,136.270004,39.389999,33.610001,1.399208,55.70489387418334,0.28791934406910924,2.503136108679531
3/16/2011,1256.880005,136.240005,39.68,33.369999,1.398621,54.941090751690005,0.2050750602216069,2.5352121881214917
3/17/2011,1273.719971,136.970001,40.689999,33.509998,1.388484,55.62007837252742,0.233924130562638,2.541463436552198
3/18/2011,1279.209961,138.369995,40.970001,34.27,1.403292,54.293191001674174,0.3456522214683483,2.462783973957381
3/21/2011,1298.380005,139.139999,41.130001,35.299999,1.417053,54.512930591626805,0.24719151333018077,2.442194648983159
3/22/2011,1293.77002,139.050003,41.93,35.540001,1.421707,55.184628292001634,0.27455802712786315,2.4925300632578216
3/23/2011,1297.540039,140.339996,42.110001,36.470001,1.416812,55.007557709249774,0.2637380515354789,2.485477395557076
3/24/2011,1309.660034,139.220001,42.049999,36.119999,1.410596,54.74886414052401,0.2259513838851298,2.4571253604742744
3/25/2011,1313.800049,139.259995,42.18,36.389999,1.417193,55.13148419470775,0.2581701620939436,2.5364209794742556
3/28/2011,1310.189941,138.539993,41.419998,36.189999,1.407975,54.3225253858799,0.26320713318879607,2.512996154799164
3/29/2011,1319.439941,138.210007,41.830002,36.169998,1.411114,54.762276107496206,0.3336072872998252,2.5498157098124072
3/30/2011,1328.26001,138.669998,41.66,36.529999,1.41213,55.431543637366815,0.2573337525704712,2.4974487476411897
3/31/2011,1325.829956,139.860001,42.599998,36.77,1.415869,54.33534024505153,0.29941514848783957,2.4702952213499922
4/4/2011,1332.869995,139.839996,43.259998,37.580002,1.42201,55.70662836747479,0.20758965752709135,2.564991013976619
4/5/2011,1332.630005,142.050003,43.099998,38.34,1.421909,55.66630113885109,0.3605791075045256,2.5093628039324574
4/6/2011,1335.540039,142.380005,43.369999,38.619999,1.433527,55.94453446797414,0.2512457888205459,2.4737579326294052
4/7/2011,1333.51001,142.509995,43.990002,38.73,1.430206,54.462117915684104,0.1990694280496874,2.5049569414079302
4/11/2011,1324.459961,142.639999,43.639999,39.209999,1.443793,53.728715749182214,0.20801047969882247,2.412774679878134
4/12/2011,1314.160034,141.610001,42.299999,39.09,1.447639,55.56010229517719,0.274223074487458,2.4710201072197613
4/13/2011,1314.410034,141.899994,42.75,39.57,1.44421,54.989209314671925,0.2504841917155781,2.5132980552321698
4/14/2011,1314.52002,143.809998,43.279999,41.07,1.44321,55.1581805530571,0.2236688674103028,2.511342198942603
4/18/2011,1305.140015,145.929993,42.880001,42.419998,1.422394,55.62981687285816,0.20265660180551184,2.5152339621930193
4/19/2011,1312.619995,145.929993,42.950001,43.0,1.433795,54.879533189686306,0.13709770892597103,2.566874304209942
4/20/2011,1330.359985,146.5,44.220001,44.119999,1.4514,55.09842611686569,0.22718926902308498,2.502302454114534
4/21/2011,1337.380005,146.740005,44.57,45.540001,1.455498,55.902626031536926,0.29670214380729953,2.553481805841072
4/25/2011,1335.25,146.869995,44.529999,45.830002,1.457896,54.283760366720884,0.3810720493823726,2.482550509804139
4/26/2011,1347.23999,146.380005,44.48,44.029999,1.468795,55.3244672551717,0.2988044082374155,2.50526599558061
4/27/2011,1355.660034,149.199997,45.02,47.0,1.478,54.984624105129164,0.1664352671609295,2.5774083151151936
4/28/2011,1360.47998,149.820007,44.830002,47.259998,1.484406,55.50427438276091,0.26676027109421785,2.5293959859738955
5/2/2011,1361.219971,150.410004,44.93,42.830002,1.482382,54.686424867026524,0.21579695744359143,2.5452513372862575
5/3/2011,1356.619995,149.880005,44.080002,40.580002,1.483327,55.96743626072142,0.1420983444458579,2.513758634484461
5/4/2011,1347.319946,147.729996,43.259998,38.27,1.482975,55.51502919740713,0.23812495069907763,2.496535752865343
5/5/2011,1335.099976,143.470001,39.32,33.720001,1.45444,54.33931790979768,0.12984307732655329,2.4308757421961324
5/9/2011,1346.290039,147.380005,40.869999,36.98,1.437608,54.52608935581487,0.24058593757191862,2.4673780647973804
5/10/2011,1357.160034,147.899994,41.080002,37.52,1.441109,54.7628582291895,0.25452781039082795,2.478790972399397
5/11/2011,1342.079956,146.539993,39.349998,34.389999,1.4211,54.87264787146355,0.2907673727842346,2.503484986746851
5/12/2011,1348.650024,146.589996,39.279999,33.32,1.423792,54.02072114103823,0.19956233878866625,2.438154005852717
5/16/2011,1329.469971,145.369995,38.509998,32.849998,1.415809,54.43457240672316,0.2588606375340407,2.4371066325946282
5/17/2011,1328.97998,144.740005,38.549999,33.09,1.4269,54.59132086669303,0.22610072640796164,2.495289584723741
5/18/2011,1340.680054,145.600006,39.5,34.23,1.425517,53.79335147508242,0.1932963149361062,2.445337862644851
5/19/2011,1343.599976,145.649994,39.07,34.259998,1.431619,54.95425475948815,0.23332276871117946,2.4632703492987766
5/23/2011,1317.369995,147.830002,38.470001,34.27,1.403666,53.99806563583828,0.3028921327579756,2.5391704618604796
5/24/2011,1316.280029,148.589996,39.279999,35.77,1.4099,55.535815502794364,0.184798499576594,2.4837327431852234
5/25/2011,1320.469971,148.580002,39.93,36.919998,1.40849,55.08228490558525,0.28621059010263317,2.5739889201022343
5/26/2011,1325.689941,148.220001,39.599998,36.509998,1.413507,54.74026121977916,0.3080617355608155,2.436531385968412
5/31/2011,1345.199951,149.639999,40.5,37.599998,1.442793,55.25998622700537,0.27340394090524556,2.421313227084166
6/1/2011,1314.550049,149.910004,39.52,35.75,1.434494,54.48082562326697,0.22103211550044144,2.4803114063227465
6/2/2011,1312.939941,149.5,39.68,35.290001,1.448604,54.75920576548163,0.20664805902864822,2.4876233421989036
6/6/2011,1286.170044,150.479996,39.0,35.709999,1.4583,54.64750758260187,0.2382220450853121,2.511852366146322
6/7/2011,1284.939941,150.419998,39.049999,36.119999,1.468601,55.25698481195059,0.22991884569230225,2.429805360926881
6/8/2011,1279.560059,149.809998,39.849998,36.029999,1.460195,55.932683607914804,0.35173753798528606,2.6038298253149534
6/9/2011,1289.0,150.559998,40.139999,36.669998,1.451568,53.96593572352262,0.2933180412332134,2.492299299523559
6/13/2011,1271.829956,147.770004,38.259998,33.869999,1.441691,54.659094718627856,0.31479453654358014,2.4246412447804655
6/14/2011,1287.869995,148.669998,39.099998,34.669998,1.445003,55.21567692562444,0.19552580941519038,2.544670879363214
6/15/2011,1265.420044,149.119995,37.580002,34.880001,1.418198,55.62136882627301,0.2981603216244621,2.4269431126033894
6/16/2011,1267.640015,148.970001,37.419998,34.650002,1.41991,54.61411747118177,0.18388679385062268,2.489920443476852
6/20/2011,1278.359985,150.029999,36.720001,35.09,1.432542,55.28856907900892,0.22362315886436038,2.617817079610287
6/21/2011,1295.52002,150.759995,36.790001,35.509998,1.438166,55.416321422065515,0.22599134160648124,2.46200623496531
6/22/2011,1287.140015,150.990005,37.099998,35.5,1.431434,55.193233990744716,0.2580773228966116,2.5605563675303546
6/23/2011,1283.5,148.339996,36.009998,34.369999,1.427002,54.66934613463401,0.2917335752474326,2.5200541649606945
6/27/2011,1280.099976,145.729996,35.639999,32.630001,1.43168,54.95023871395229,0.258161537386915,2.4747564466595264
6/28/2011,1296.670044,146.240005,36.419998,33.0,1.435791,54.54111587309538,0.3159987082236123,2.501935650183816
6/29/2011,1307.410034,147.179993,37.23,34.009998,1.44789,55.26844614028778,0.21997053299531932,2.5248326974965973
6/30/2011,1320.640015,146.0,37.240002,33.84,1.449695,55.29554312173815,0.20336181031613756,2.59186084922815
7/5/2011,1337.880005,147.630005,37.959999,34.630001,1.442814,54.92292162206608,0.19118639749387,2.5806870361694028
7/6/2011,1339.219971,148.910004,37.889999,35.099998,1.433158,54.5330165146512,0.22018560038811852,2.4833941767442664
7/7/2011,1353.219971,149.149994,38.610001,35.5,1.436451,55.653026889547306,0.3218222695204679,2.490626204636101
7/11/2011,1319.48999,151.589996,37.290001,34.900002,1.40406,56.08989232809759,0.17469841244739875,2.494296782533124
7/12/2011,1313.640015,152.770004,37.93,35.200001,1.396902,54.65957725084423,0.20027793412166378,2.5471714072021454
7/13/2011,1317.719971,154.139999,38.349998,37.23,1.423427,55.09044180429856,0.2423008613602916,2.424289888143356
7/14/2011,1308.869995,154.539993,37.549999,37.41,1.415729,54.9683266170114,0.29746853687177743,2.514644998352923
7/18/2011,1305.439941,156.570007,37.59,39.470001,1.411194,54.828758294706994,0.21182807489236796,2.5300275871786035
7/19/2011,1326.72998,154.660004,38.25,38.009998,1.417294,54.729655095319735,0.26023171974614756,2.523209096614988
7/20/2011,1325.839966,156.020004,38.400002,39.119999,1.427002,54.50786546180764,0.18757976891137468,2.4941477123214564
7/21/2011,1343.800049,154.830002,38.720001,38.310001,1.442003,54.849265918864425,0.197178647783121,2.4740514679229455
7/25/2011,1337.430054,157.339996,38.68,39.310001,1.437153,55.19876795364227,0.197192660594737,2.653178355106129
7/26/2011,1331.939941,157.770004,38.810001,39.889999,1.45081,55.11423413373976,0.32444849333899894,2.5504023710259713
7/27/2011,1304.890015,157.190002,37.970001,39.169998,1.437298,54.23396275381657,0.23617065525193362,2.4125944045383556
7/28/2011,1300.670044,157.320007,37.91,38.759998,1.433199,54.48925113061181,0.23796287136995425,2.4834948019356653
8/1/2011,1286.939941,157.720001,37.200001,38.290001,1.426208,54.832594621199185,0.20762955813714096,2.552192018113106
8/2/2011,1254.050049,161.520004,36.400002,39.82,1.417334,55.16581770540434,0.16966163422047525,2.4752599554119703
8/3/2011,1260.339966,161.490005,35.860001,40.549999,1.435297,54.423646197095216,0.24627617667369947,2.5201174573457155
8/4/2011,1200.069946,160.639999,33.73,37.610001,1.406707,55.50586438098292,0.22309699764434002,2.5280161349492443
8/8/2011,1119.459961,167.119995,31.51,37.970001,1.417073,54.55422450097259,0.2345241850232492,2.5309404797995163
8/9/2011,1172.530029,168.610001,31.620001,36.32,1.438311,54.56172752796054,0.17302978810715225,2.5628695571771876
8/10/2011,1120.76001,174.580002,31.780001,38.439999,1.412469,54.65687720805703,0.28066787138618954,2.4637717477863585
8/11/2011,1172.640015,170.75,33.299999,37.799999,1.422637,55.36545020325862,0.21396231493987858,2.5485009752207337
8/15/2011,1204.48999,171.800003,34.220001,38.669998,1.443835,54.93859656634355,0.25396172954778556,2.5154422932799996
8/16/2011,1192.76001,173.919998,33.830002,39.029999,1.439802,55.581035334819546,0.2646471852151107,2.504655330687583
8/17/2011,1193.890015,174.419998,34.009998,39.330002,1.442918,54.913153883991946,0.1833169670209779,2.4968495366123324
8/18/2011,1140.650024,177.720001,31.719999,39.66,1.432439,54.96459723049616,0.21657501220507497,2.460683042077477
8/22/2011,1123.819946,184.589996,32.720001,42.630001,1.436101,55.18360126702069,0.25183392831367996,2.5466657868671065
8/23/2011,1162.349976,177.669998,33.419998,40.630001,1.44371,55.64326046130819,0.2145053390808236,2.4624197655471294
8/24/2011,1177.599976,171.649994,33.080002,38.830002,1.441234,55.55637653455324,0.324402555441823,2.51200222619918
8/25/2011,1159.27002,172.360001,32.970001,40.0,1.437298,53.7935339581934,0.2379100724742419,2.500303303688553
8/29/2011,1210.079956,173.889999,33.959999,39.720001,1.452433,55.13130013698339,0.2967148075363884,2.5635045431939787
8/30/2011,1212.920044,179.100006,34.439999,40.400002,1.443314,54.98079664752147,0.21319182214006033,2.5178379881212716
8/31/2011,1218.890015,177.720001,34.509998,40.450001,1.437463,55.11160666361204,0.2003012621520217,2.667879199481439
9/1/2011,1204.420044,177.869995,34.470001,40.52,1.426208,54.62212198721365,0.28297355346212777,2.5241410866893945
9/6/2011,1165.23999,182.899994,33.59,41.049999,1.400325,54.63458030839109,0.2664592583446029,2.508049037961115
9/7/2011,1198.619995,177.080002,34.689999,40.529999,1.40857,54.955661775671466,0.2542042600451082,2.5219551748955817
9/8/2011,1185.900024,181.809998,34.459999,41.220001,1.390414,55.237839870187806,0.2977690268697595,2.557864139051913
9/12/2011,1162.27002,176.669998,34.419998,39.139999,1.366027,54.57386195702905,0.15973755433946885,2.5293747788251393
9/13/2011,1172.869995,178.539993,34.849998,39.869999,1.368607,54.816413173331455,0.26807706714734736,2.535007358163026
9/14/2011,1188.680054,177.210007,34.34,39.599998,1.374608,54.97911394843702,0.20799637630361462,2.40433517127826
9/15/2011,1209.109985,174.399994,34.599998,38.790001,1.386905,54.471343706432855,0.25032722488046,2.562113090121952
9/19/2011,1204.089966,173.309998,33.290001,38.650002,1.360563,55.36174180958717,0.2741329182077797,2.437578917890336
9/20/2011,1202.089966,175.779999,33.43,38.830002,1.369394,55.80894841361545,0.2855277297892137,2.418623241096999
9/21/2011,1166.76001,173.589996,32.919998,38.560001,1.358603,54.389931682840356,0.20770126279766263,2.4554696568483765
9/22/2011,1129.560059,169.050003,31.129999,34.919998,1.34809,55.650810226618155,0.27287466536905947,2.5721796062889846
9/26/2011,1162.949951,157.580002,31.469999,29.77,1.351808,54.813376668608136,0.247785533628353,2.4317006068522353
9/27/2011,1175.380005,160.630005,32.369999,31.17,1.358234,54.787640259970146,0.20850032018696874,2.4174400999384575
9/28/2011,1151.060059,156.220001,31.25,28.870001,1.353766,54.272456644947276,0.20789805648559956,2.446092822873318
9/29/2011,1160.400024,157.699997,31.969999,29.959999,1.358585,55.03214686566869,0.24976254465609218,2.484121146225701
10/3/2011,1099.22998,160.960007,29.74,29.49,1.319505,55.38132124201308,0.22120943201345286,2.4942768372884685
10/4/2011,1123.949951,157.639999,29.91,29.09,1.333013,55.80125460477193,0.19004102175448345,2.5239853266801116
10/5/2011,1144.030029,159.460007,30.84,29.66,1.333992,55.352582818883505,0.19827789665660514,2.5151529389462146
10/6/2011,1164.969971,160.490005,31.98,31.200001,1.342895,55.5219779590347,0.21466661608361115,2.432021228385189
10/10/2011,1194.890015,163.270004,33.240002,31.26,1.36355,54.639027537775355,0.2592033404060835,2.512040521866837
10/11/2011,1195.540039,162.100006,33.009998,31.379999,1.364573,54.56425911538709,0.1301951638695362,2.584768439816148
10/12/2011,1207.25,163.259995,32.919998,31.77,1.379196,53.45990799661742,0.2215576076284726,2.5312570547647613
10/13/2011,1203.660034,162.300003,32.650002,30.940001,1.373551,55.62636408653745,0.3031186012284572,2.449224966595958
10/17/2011,1200.859985,162.619995,33.43,31.040001,1.3744,54.66336271887069,0.2363562876625704,2.5058806396340447
10/18/2011,1225.380005,161.839996,34.150002,31.33,1.374004,55.41019204762913,0.36179398107267985,2.5716529615476356
10/19/2011,1209.880005,159.869995,33.310001,30.23,1.3765,55.45862366660245,0.28689756139252365,2.457773848467079
10/20/2011,1215.390015,157.770004,33.330002,29.73,1.377904,55.84413056625705,0.1887255486046057,2.527889336873405
10/24/2011,1254.189941,161.020004,35.380001,30.870001,1.392234,54.40547737862812,0.31665514330778777,2.4678603224696056
10/25/2011,1229.050049,165.589996,35.799999,32.43,1.390453,53.85724464124923,0.25232073917457787,2.507218110664646
10/26/2011,1242.0,167.399994,35.060001,32.5,1.387694,54.79400217412505,0.2716979909049744,2.4269488280531846
10/27/2011,1284.589966,169.550003,36.209999,34.099998,1.417394,54.450589169117656,0.3071195502517141,2.5793082285895994
10/31/2011,1253.300049,167.339996,35.740002,33.439999,1.414007,55.16991074197172,0.21421354749690244,2.495068228044572
11/1/2011,1218.280029,167.380005,35.200001,32.330002,1.386001,55.13671143834536,0.21584337133871762,2.4900539492278844
11/2/2011,1237.900024,169.059998,35.669998,33.25,1.365598,54.831513082039656,0.24838691978865282,2.5177240910670564
11/3/2011,1261.150024,171.720001,36.32,33.619999,1.369,55.45263368879668,0.2171313742685231,2.5826216183609914
11/4/2011,1253.22998,170.850006,36.459999,33.200001,1.382992,54.55527235482827,0.2662504206799153,2.549520063682679
11/7/2011,1261.119995,174.979996,37.09,34.080002,1.37893,54.90211869025751,0.1834540882105681,2.540705007972633
11/8/2011,1275.920044,173.529999,37.43,34.0,1.376008,54.9237160857395,0.08468502392672497,2.5714700035266214
11/9/2011,1229.099976,172.070007,37.0,33.099998,1.382648,55.2870506737634,0.24565157612207938,2.5080451798746584
11/10/2011,1239.699951,171.139999,37.720001,33.139999,1.352667,55.13474820934039,0.17332146873971918,2.474057423046004
11/11/2011,1263.849976,173.960007,38.209999,33.740002,1.361007,55.589144187953494,0.3494981023369267,2.354535534229
11/14/2011,1251.780029,173.199997,37.860001,33.330002,1.378702,55.66650479869952,0.2917665697817142,2.468070761884954
11/15/2011,1257.810059,173.360001,38.43,33.66,1.362416,55.27025450136772,0.2754730051936143,2.453066029124077
11/16/2011,1236.910034,171.509995,39.34,32.82,1.350713,55.069414221992524,0.28983862604987926,2.5294281377129204
11/17/2011,1216.130005,167.100006,38.23,30.639999,1.344104,55.82640965152103,0.15303222852767,2.455268460393282
11/18/2011,1215.650024,167.619995,37.82,31.4,1.345804,54.925475683710026,0.318930485882388,2.5154148835455405
11/21/2011,1192.97998,163.5,37.59,30.76,1.352997,55.35264769489493,0.25414458666559603,2.488892988725273
11/22/2011,1188.040039,165.309998,37.82,31.889999,1.348436,54.83270429057487,0.19334694477755157,2.5243176649260017
11/23/2011,1161.790039,164.830002,37.16,30.93,1.352192,55.66057313797083,0.19427533315809514,2.4176980773905674
11/25/2011,1158.670044,163.399994,37.16,30.200001,1.333102,54.8634442199075,0.23717113425775135,2.4466787246755284
11/28/2011,1192.550049,166.630005,37.849998,31.27,1.331345,55.459447607564,0.3340282496023047,2.473186012087279
11/29/2011,1195.189941,166.880005,38.549999,31.030001,1.3317,55.28765111235511,0.2349552591272681,2.478216936577484
11/30/2011,1246.959961,170.130005,38.779999,32.0,1.33241,54.89150426423347,0.30360614660783797,2.5874083472301965
12/1/2011,1244.579956,169.630005,38.610001,31.860001,1.344393,55.509682077436146,0.2553093910069131,2.4591744759699257
12/2/2011,1244.280029,169.820007,39.029999,31.65,1.346692,54.73964631345836,0.21765679864100695,2.5755494565995285
12/5/2011,1257.079956,167.320007,39.009998,31.049999,1.341904,54.387586973917756,0.3413472446515168,2.4866062096532606
12/6/2011,1258.469971,168.179993,39.0,31.93,1.33867,55.43386529885098,0.3526709594335202,2.4953560706732087
12/7/2011,1261.01001,169.399994,38.810001,31.610001,1.341202,55.11781032376029,0.24404405517424016,2.5401145205297455
12/8/2011,1234.349976,165.979996,37.779999,30.700001,1.340375,54.81910414191418,0.21585958510966727,2.465616529111623
12/9/2011,1255.189941,166.399994,38.5,31.33,1.334543,55.04339747178399,0.20054565923023232,2.4297752056730406
12/12/2011,1236.469971,161.990005,37.880001,30.49,1.337167,54.56472925174108,0.2755037906884403,2.468038096655706
12/13/2011,1225.72998,158.449997,38.610001,29.82,1.317107,54.581235571320924,0.23416377292597249,2.5239377158178553
12/14/2011,1211.819946,152.889999,36.66,28.07,1.301914,55.07476010684416,0.236644866973012,2.5519504882407196
12/15/2011,1215.75,152.330002,36.130001,28.219999,1.298802,55.97461878503857,0.1953673592413663,2.496804424193074
12/16/2011,1219.660034,155.229996,36.27,28.85,1.302966,55.26360251665574,0.27971663077513687,2.43813845463304
12/19/2011,1205.349976,154.869995,36.200001,27.959999,1.303696,55.0208088204247,0.3212759869797109,2.480185678221094
12/20/2011,1241.300049,156.979996,37.560001,28.77,1.300779,54.66297494914093,0.24481771585490916,2.4986463160623544
12/21/2011,1243.719971,157.160004,38.110001,28.6,1.308798,55.36015462620768,0.24022068393456658,2.445166046855718
12/22/2011,1254.0,156.039993,38.279999,28.360001,1.304002,54.887663544190914,0.24344731762587568,2.477276844133718
12/23/2011,1265.329956,156.309998,38.490002,28.280001,1.305602,54.94371182880684,0.29214368497611026,2.474744741861581
